chromosome_name	start_position	end_position	strand	ensembl_gene_id	hgnc_symbol	entrezgene_id	gene_biotype
13	37378335	37379439	-1	ENSG00000271337	NDE1P2		pseudogene
13	37423503	37424183	-1	ENSG00000236711	SMAD9-AS1		sense_intronic
13	37496676	37497045	1	ENSG00000228825	LAMTOR3P1		pseudogene
13	37500575	37501356	-1	ENSG00000232378	RPL29P28		pseudogene
13	37512537	37513631	-1	ENSG00000226161	EIF4A1P5		pseudogene
13	37608814	37608929	-1	ENSG00000221100			miRNA
13	37740489	37740795	-1	ENSG00000202395	RN7SKP1		misc_RNA
13	37794997	37795383	-1	ENSG00000230283	RPS12P24		pseudogene
21	23872924	23892377	-1	ENSG00000234034			lincRNA
13	38055604	38058906	-1	ENSG00000230390	LINC01048		lincRNA
21	24052992	24053286	1	ENSG00000263796	RN7SL609P		misc_RNA
13	38428989	38429107	-1	ENSG00000199276	RNA5SP26		rRNA
21	24254903	24256321	1	ENSG00000225906			pseudogene
13	38567222	38568857	-1	ENSG00000228036	HSPD1P9		pseudogene
21	24437813	24503528	1	ENSG00000230972			lincRNA
HG185_PATCH	40009797	40021683	-1	ENSG00000259896	KLHL11	55175	protein_coding
13	38624954	38717369	-1	ENSG00000223685	LINC00571	100874188	lincRNA
21	24462350	24464153	-1	ENSG00000219368	ZNF299P		pseudogene
13	39107480	39119436	-1	ENSG00000236354	LINC00437	101929121	lincRNA
21	24473545	24475396	1	ENSG00000231058	MSANTD2P1		pseudogene
13	39150777	39153131	1	ENSG00000229437	LINC00366		lincRNA
21	24654058	24654231	-1	ENSG00000223078	RNU2-55P		snRNA
13	39191556	39192077	-1	ENSG00000234701	PRDX3P3		pseudogene
21	24733426	24757182	-1	ENSG00000228592		266917	lincRNA
13	39353561	39353653	1	ENSG00000252795	RNU6-56P	100873764	snRNA
13	39364781	39364891	1	ENSG00000212049			miRNA
15	21215823	21215845	-1	ENSG00000270824	IGHD5OR15-5B		IG_D_gene
13	39395935	39401707	-1	ENSG00000225350	FREM2-AS1		antisense
13	39476524	39476787	1	ENSG00000225221	PLA2G12AP2		pseudogene
15	21216780	21216798	-1	ENSG00000270451	IGHD4OR15-4B		IG_D_gene
13	39496864	39510336	-1	ENSG00000235550	ANKRD26P2		pseudogene
21	24762579	24763317	1	ENSG00000223822	EEF1A1P1		pseudogene
15	21217888	21217918	-1	ENSG00000271255	IGHD3OR15-3B		IG_D_gene
13	39743773	39744088	-1	ENSG00000214823	NXT1P1		pseudogene
15	21220377	21220407	-1	ENSG00000271305	IGHD2OR15-2B		IG_D_gene
13	40021252	40021353	-1	ENSG00000238408			snoRNA
13	40226715	40226806	1	ENSG00000216014			miRNA
13	40238171	40238272	-1	ENSG00000264171	MIR4305	100422940	miRNA
21	24779978	24781448	-1	ENSG00000237569	TUBAP		pseudogene
13	40359552	40359647	-1	ENSG00000200526	RNY4P14		misc_RNA
13	40391878	40392186	-1	ENSG00000224351	CDKN2AIPNLP3		pseudogene
15	49280673	49338760	-1	ENSG00000138593	SECISBP2L	9728	protein_coding
13	40430847	40431231	-1	ENSG00000270444	AZU1P1		pseudogene
13	40431272	40431364	-1	ENSG00000212553			snoRNA
15	21223129	21223145	-1	ENSG00000270185	IGHD1OR15-1B		IG_D_gene
13	40755946	40763165	1	ENSG00000230710	LINC00332	100874127	lincRNA
13	40798762	40798999	-1	ENSG00000271429	RPL17P51		pseudogene
13	40800964	40801069	1	ENSG00000207458	RNY3P9		misc_RNA
15	22011370	22012050	1	ENSG00000268531			protein_coding
13	40918094	40924440	-1	ENSG00000230058			lincRNA
13	40981259	40981577	-1	ENSG00000252812	RN7SKP2		misc_RNA
13	41025131	41055143	-1	ENSG00000215483	LINC00598	646982	lincRNA
13	41192875	41195485	1	ENSG00000229456	RLIMP1		pseudogene
13	41301964	41302011	-1	ENSG00000211491	MIR320D1	100313896	miRNA
13	41384902	41384997	1	ENSG00000207652	MIR621	693206	miRNA
13	41396432	41495890	-1	ENSG00000168852	TPTE2P5	100616668	pseudogene
15	22051853	22083227	-1	ENSG00000233917	POTEB	100996331	protein_coding
15	22051853	22083227	-1	ENSG00000233917	POTEB	100288966	protein_coding
15	22051853	22083227	-1	ENSG00000233917	POTEB	100287399	protein_coding
15	22051853	22083227	-1	ENSG00000233917	POTEB	317754	protein_coding
21	10906201	11029719	-1	ENSG00000166157	TPTE	7179	protein_coding
HG185_PATCH	40023160	40075239	-1	ENSG00000260245	ACLY	47	protein_coding
13	41437735	41438038	-1	ENSG00000176268	CYCSP34		pseudogene
13	41482295	41495910	-1	ENSG00000239827	SUGT1P3	283507	pseudogene
13	41566915	41567467	-1	ENSG00000229473	RGS17P1		pseudogene
13	41675155	41675236	-1	ENSG00000264226	MIR3168	100422878	miRNA
21	24804501	24804602	-1	ENSG00000199698			misc_RNA
13	41696012	41696305	1	ENSG00000244264	RN7SL597P		misc_RNA
21	24849960	24863043	1	ENSG00000227716			lincRNA
13	41744836	41745284	-1	ENSG00000215482	CALM2P3		pseudogene
21	25261114	25262857	-1	ENSG00000231986			lincRNA
13	41754117	41754223	-1	ENSG00000238651			snoRNA
13	41773968	41774943	-1	ENSG00000225133	MORF4L1P4		pseudogene
21	25333220	25339588	-1	ENSG00000235564			lincRNA
13	41861877	41862456	-1	ENSG00000231404	RAC1P3		pseudogene
21	25415572	25422601	1	ENSG00000226996			lincRNA
18	22069339	22071044	1	ENSG00000264695			lincRNA
13	41928693	41928795	-1	ENSG00000223280	RNU6-57P	100873765	snRNA
21	25527484	25560655	-1	ENSG00000224018			lincRNA
18	22096847	22097970	-1	ENSG00000266489			lincRNA
13	41958909	41959319	-1	ENSG00000214222	TUBBP2		pseudogene
21	25676863	25693690	-1	ENSG00000224832		101927869	lincRNA
18	22102237	22102883	-1	ENSG00000266181			pseudogene
13	42005425	42006446	-1	ENSG00000205240	OR7E36P	100506759	pseudogene
21	25801054	25920256	1	ENSG00000237484			lincRNA
18	22208146	22242162	1	ENSG00000265485		729950	lincRNA
13	42013952	42015035	-1	ENSG00000234655	OR7E155P		pseudogene
18	22253127	22254312	1	ENSG00000263553			lincRNA
18	22265736	22266315	-1	ENSG00000266520	RAC1P1		pseudogene
13	42016906	42017786	1	ENSG00000215480	OR7E37P		pseudogene
18	22269878	22270125	-1	ENSG00000266809			pseudogene
13	42019427	42019503	1	ENSG00000263907			miRNA
18	22305745	22509040	1	ENSG00000266573			lincRNA
13	42020193	42020261	-1	ENSG00000263928			miRNA
13	42024148	42024235	1	ENSG00000264042			miRNA
13	42142422	42142531	-1	ENSG00000264190	MIR5006	100847026	miRNA
13	42381813	42382108	1	ENSG00000241406	RN7SL515P		misc_RNA
13	42479254	42479360	1	ENSG00000206962	RNU6-74P		snRNA
18	22513451	22567646	-1	ENSG00000264345			lincRNA
13	42499734	42501485	1	ENSG00000229696	KARSP1		pseudogene
18	22596398	22597168	-1	ENSG00000229248	WBP2P1		pseudogene
13	42577566	42577773	1	ENSG00000226093	RPS28P8		pseudogene
13	42617863	42618383	-1	ENSG00000231530			antisense
18	22635564	22636724	1	ENSG00000265552			lincRNA
13	42643068	42645229	-1	ENSG00000237263	MAPK6PS3		pseudogene
18	22882090	22882920	1	ENSG00000264434			antisense
13	42747126	42747223	-1	ENSG00000265679			miRNA
18	23398200	23398496	-1	ENSG00000242216	RN7SL97P		misc_RNA
13	42755601	42756057	-1	ENSG00000270809	CHCHD2P11		pseudogene
18	23533180	23533432	-1	ENSG00000264193			pseudogene
13	42830009	42830711	1	ENSG00000234213	FHP1		pseudogene
18	23678803	23679190	1	ENSG00000243925	RPS24P18		pseudogene
HG185_PATCH	40086887	40121903	1	ENSG00000260703	TTC25	83538	protein_coding
13	42943374	42943793	-1	ENSG00000233259	FABP3P2		pseudogene
18	23749724	23751313	-1	ENSG00000188985	DHFRP1		pseudogene
13	43384502	43386698	-1	ENSG00000271216	LINC01050		lincRNA
13	43416550	43417023	-1	ENSG00000229546	LINC00428		lincRNA
18	23784833	23785868	1	ENSG00000266227	NPM1P2		pseudogene
13	43507994	43509028	1	ENSG00000238025	ZDHHC4P1		pseudogene
21	14741931	14745386	-1	ENSG00000256715			protein_coding
18	23835662	23836319	-1	ENSG00000263829	FAM60BP		pseudogene
13	43732767	43733602	1	ENSG00000229928	LINC00400		lincRNA
13	43968661	43968961	1	ENSG00000232540	RPL36P19		pseudogene
18	23845973	23847373	1	ENSG00000266237			sense_intronic
13	44032601	44033259	1	ENSG00000238189	ENOX1-AS2		lincRNA
18	23879079	23879219	-1	ENSG00000252921			snoRNA
13	44118054	44122192	1	ENSG00000233821	ENOX1-AS1		lincRNA
18	23928311	23928968	1	ENSG00000264911			pseudogene
13	44361727	44361988	1	ENSG00000270522			lincRNA
18	23946265	23946370	-1	ENSG00000207160	RNU6-1289P		snRNA
18	24002959	24006065	1	ENSG00000263862			lincRNA
21	14982498	15013906	1	ENSG00000166351	POTED	388468	protein_coding
21	14982498	15013906	1	ENSG00000166351	POTED	339010	protein_coding
21	14982498	15013906	1	ENSG00000166351	POTED	317754	protein_coding
18	24166678	24166762	-1	ENSG00000252846			miRNA
13	44482850	44604597	1	ENSG00000233725	LINC00284	121838	lincRNA
18	24179372	24180302	1	ENSG00000263846	CIAPIN1P		pseudogene
HG185_PATCH	40122993	40131428	1	ENSG00000260283	CNP	1267	protein_coding
21	15051621	15053459	-1	ENSG00000269011			protein_coding
18	24235706	24770662	1	ENSG00000260372	AQP4-AS1	147429	antisense
13	44542560	44545335	1	ENSG00000179611	DGKZP1		pseudogene
18	13217497	13652754	1	ENSG00000168675	LDLRAD4	753	protein_coding
13	44680514	44711372	-1	ENSG00000226519	LINC00390		lincRNA
13	44716682	44813010	1	ENSG00000227258	SMIM2-AS1	101929212	antisense
18	24267585	24283602	-1	ENSG00000265369		728606	lincRNA
13	44720606	44732358	-1	ENSG00000235285	SMIM2-IT1	100874377	sense_intronic
18	24268075	24269632	1	ENSG00000263677			lincRNA
13	44808254	44817328	-1	ENSG00000230731			lincRNA
18	24402777	24403943	-1	ENSG00000263382			lincRNA
13	44974386	44980120	-1	ENSG00000237361	LINC01071	400128	lincRNA
18	24411484	24412396	-1	ENSG00000266184			pseudogene
18	24532165	24532522	-1	ENSG00000266549			pseudogene
13	45011343	45026963	1	ENSG00000225727			pseudogene
18	24805706	24827152	1	ENSG00000265374			lincRNA
HG185_PATCH	40132691	40173905	-1	ENSG00000262684	DNAJC7	7266	protein_coding
13	45168994	45170218	1	ENSG00000230793	SMARCE1P5		pseudogene
21	15481134	15583166	-1	ENSG00000188992	LIPI	149998	protein_coding
13	45202705	45202809	-1	ENSG00000238932			snoRNA
13	45225948	45275152	1	ENSG00000237585	LINC00407		lincRNA
13	45373639	45383766	-1	ENSG00000235097	LINC00330	144817	lincRNA
13	45556212	45657260	-1	ENSG00000223732			lincRNA
13	45576285	45576580	1	ENSG00000265802	RN7SL49P		misc_RNA
13	45634864	45635221	1	ENSG00000223341	RN7SKP3		misc_RNA
13	45697228	45697549	1	ENSG00000271818			misc_RNA
13	45711997	45712100	-1	ENSG00000252055	RNU6-69P	100873773	snRNA
13	45837825	45838050	1	ENSG00000270381			pseudogene
13	45874149	45874235	-1	ENSG00000221163			miRNA
13	45910449	45910582	-1	ENSG00000253051			snoRNA
13	45911615	45911744	-1	ENSG00000199477	SNORA31	677814	snoRNA
13	45914174	45915318	1	ENSG00000273149			antisense
21	15588451	15600693	1	ENSG00000185272	RBM11	54033	protein_coding
15	22368478	22369561	1	ENSG00000182974	OR4M2	390538	protein_coding
21	26212864	26430059	1	ENSG00000226983		339622	lincRNA
HG185_PATCH	40173272	40181893	1	ENSG00000260770	NKIRAS2	28511	protein_coding
15	22382382	22383507	1	ENSG00000183706	OR4N4	283694	protein_coding
13	45915480	45965872	1	ENSG00000170919	TPT1-AS1	100190939	antisense
21	26258990	26275070	-1	ENSG00000227090			lincRNA
21	26310745	26365129	-1	ENSG00000230379			lincRNA
15	22448382	22448819	-1	ENSG00000270505	IGHV1OR15-1		IG_V_gene
15	22456895	22460351	1	ENSG00000269182			protein_coding
15	22472918	22473353	-1	ENSG00000259261	IGHV4OR15-8	642131	IG_V_gene
21	26403318	26403842	-1	ENSG00000237444			pseudogene
21	26427848	26442219	1	ENSG00000244278			lincRNA
21	15743436	15755805	-1	ENSG00000155304	HSPA13	6782	protein_coding
HG185_PATCH	40181828	40219330	-1	ENSG00000260320	ZNF385C	201181	protein_coding
13	45924458	45925485	1	ENSG00000228886			lincRNA
13	45964486	45965402	-1	ENSG00000214455	RCN1P2		pseudogene
13	45992297	45994506	1	ENSG00000251015	SLC25A30-AS1		lincRNA
13	46010256	46010795	1	ENSG00000229303	PPIAP25		pseudogene
13	46125620	46125738	-1	ENSG00000200709	RNA5SP27		rRNA
15	22736246	22746002	1	ENSG00000197414	GOLGA6L1	645202	protein_coding
15	22736246	22746002	1	ENSG00000197414	GOLGA6L1	440243	protein_coding
15	22736246	22746002	1	ENSG00000197414	GOLGA6L1	283767	protein_coding
13	46126998	46127271	-1	ENSG00000232786	TIMM9P3		pseudogene
13	46245980	46246526	1	ENSG00000228869	COX4I1P2		pseudogene
13	46255225	46256554	-1	ENSG00000235366	LINC01055		antisense
21	26467335	26475983	1	ENSG00000232512			lincRNA
13	46261683	46262604	-1	ENSG00000237876	AKR1B1P4		pseudogene
HG185_PATCH	40257656	40268985	-1	ENSG00000260178	DHX58	79132	protein_coding
21	26499782	26507561	1	ENSG00000223870			lincRNA
13	46626941	46687467	1	ENSG00000235903	CPB2-AS1	100509894	antisense
21	26541745	26706139	-1	ENSG00000222042			lincRNA
21	26574521	26574629	1	ENSG00000238627	RNA5SP489		rRNA
13	46743594	46743883	-1	ENSG00000240767	RN7SL288P		misc_RNA
13	46809805	46809908	-1	ENSG00000238483			snoRNA
13	46824077	46824348	1	ENSG00000252854	RN7SKP5		misc_RNA
13	46844212	46844752	1	ENSG00000251106	FAM206BP		pseudogene
13	46870580	46871979	-1	ENSG00000261097	LINC00563	100861554	lincRNA
13	46948536	46948725	-1	ENSG00000223336	RNU2-6P		snRNA
13	46984589	46984692	1	ENSG00000252385	RNU6-68P	100873772	snRNA
15	49398268	49447858	-1	ENSG00000166200	COPS2	9318	protein_coding
21	15857549	15955723	-1	ENSG00000155307	SAMSN1	64092	protein_coding
13	46917102	47012325	-1	ENSG00000241353	PPP1R2P4		pseudogene
HG185_PATCH	40269360	40277610	-1	ENSG00000259958	KAT2A	2648	protein_coding
21	15964251	16031142	-1	ENSG00000243440		388813	protein_coding
13	47029270	47060641	-1	ENSG00000231817			lincRNA
13	47034744	47035256	1	ENSG00000227019	OR7E101P		pseudogene
13	47064997	47065397	1	ENSG00000205105	COX17P1		pseudogene
HG185_PATCH	40277683	40279604	1	ENSG00000260325	HSPB9	94086	protein_coding
13	47079253	47079571	1	ENSG00000230243	FKBP1AP3		pseudogene
13	47426278	47430434	1	ENSG00000224517	HTR2A-AS1	100874082	antisense
13	47881217	47881436	1	ENSG00000234590	GNG5P5		pseudogene
13	48033078	48033369	-1	ENSG00000244521	RN7SL700P		misc_RNA
13	48337595	48338741	1	ENSG00000234145	NAP1L4P3		pseudogene
13	48340775	48341220	-1	ENSG00000229423	RPL27AP8		pseudogene
HG185_PATCH	40281228	40311269	-1	ENSG00000261378	RAB5C	5878	protein_coding
13	48399465	48410091	-1	ENSG00000228573			lincRNA
15	22833395	22873892	1	ENSG00000153575	TUBGCP5	114791	protein_coding
13	48479464	48481492	-1	ENSG00000234689	LINC00444		lincRNA
13	48504290	48506757	-1	ENSG00000260388	LINC00562		lincRNA
13	48575525	48576688	1	ENSG00000227848	SUCLA2-AS1	101929410	antisense
HG185_PATCH	39874406	39874512	1	ENSG00000263172			rRNA
13	48651273	48654127	1	ENSG00000229111	MED4-AS1	100873965	antisense
HG185_PATCH	39886381	39886657	-1	ENSG00000262688			misc_RNA
HG185_PATCH	39993316	39993580	-1	ENSG00000266571			misc_RNA
13	48708494	48708670	-1	ENSG00000224510	POLR2KP2		pseudogene
HG185_PATCH	40004770	40007699	-1	ENSG00000260752			sense_overlapping
13	48870649	48877797	-1	ENSG00000231473	LINC00441	100862704	lincRNA
18	24916343	25175128	-1	ENSG00000264151			lincRNA
13	48890999	48894611	-1	ENSG00000238086	PPP1R26P1		pseudogene
13	48902220	48902700	-1	ENSG00000177197	PCNPP5		pseudogene
13	49144775	49147453	-1	ENSG00000233456	LINC01077		lincRNA
21	16333556	16437321	-1	ENSG00000180530	NRIP1	8204	protein_coding
13	49151110	49152224	-1	ENSG00000233610	LINC00462	100129597	lincRNA
18	24923216	24926074	1	ENSG00000264790			lincRNA
13	49326225	49326292	-1	ENSG00000222391			miRNA
13	49345264	49345965	1	ENSG00000225131	PSME2P2		pseudogene
18	24935370	24935728	-1	ENSG00000244329	UBA52P9		pseudogene
13	49504256	49504348	-1	ENSG00000265585			miRNA
13	49562051	49562153	1	ENSG00000201662	RNU6-60P		snRNA
18	24977916	24981868	1	ENSG00000263611			lincRNA
13	49618215	49620930	-1	ENSG00000223724	RAD17P2		pseudogene
18	24998848	25000399	-1	ENSG00000265097	RBM22P1		pseudogene
13	49669527	49669628	1	ENSG00000199788	RNY3P2		misc_RNA
13	49761615	49761806	-1	ENSG00000235957	COX7CP1		pseudogene
18	25032478	25033621	-1	ENSG00000263405	PA2G4P3		pseudogene
13	49784558	49786430	-1	ENSG00000231665	OGFOD1P1		pseudogene
18	25534483	25543651	1	ENSG00000227279			antisense
13	50063106	50063500	1	ENSG00000236577	SNRPGP14		pseudogene
15	41028082	41048049	-1	ENSG00000137824	RMDN3	55177	protein_coding
18	26231696	26233172	1	ENSG00000266296	ARIH2P1		pseudogene
13	50194450	50194784	1	ENSG00000176882			pseudogene
HG183_PATCH	62399863	62491136	-1	ENSG00000261371	PECAM1	5175	protein_coding
18	26365032	26369224	1	ENSG00000265994			lincRNA
13	50243040	50243254	1	ENSG00000203547			pseudogene
18	26404616	26404790	-1	ENSG00000271238			pseudogene
13	50463770	50463864	-1	ENSG00000222148	RNY4P30		misc_RNA
13	50464727	50467134	1	ENSG00000181358	CTAGE10P	220429	pseudogene
18	26628584	26628683	1	ENSG00000251719	RNU6-408P		snRNA
18	26675539	26675643	-1	ENSG00000265730			miRNA
13	50482770	50482866	-1	ENSG00000200064	RNY4P9		misc_RNA
18	26776406	26776492	-1	ENSG00000212085			miRNA
13	50526670	50526750	-1	ENSG00000264526			miRNA
13	50570551	50570637	-1	ENSG00000264864	MIR3613	100500908	miRNA
18	26836782	26837025	-1	ENSG00000266479			pseudogene
15	62929371	62937490	-1	ENSG00000259458			protein_coding
18	26858474	26941928	-1	ENSG00000265980			lincRNA
18	27063293	27063388	1	ENSG00000221731			miRNA
18	27098224	27128206	1	ENSG00000264587			lincRNA
18	28293241	28294252	1	ENSG00000266196			lincRNA
18	28534786	28560883	-1	ENSG00000265670			lincRNA
18	28564072	28564181	1	ENSG00000251702	RNU6-857P		snRNA
18	28638806	28639359	-1	ENSG00000261521			lincRNA
13	50601269	50699856	-1	ENSG00000231607	DLEU2	406948	processed_transcript
18	28652470	28652573	1	ENSG00000238376			snoRNA
21	26711319	26711413	1	ENSG00000238660			miRNA
18	28681551	28742752	1	ENSG00000265888		101927698	antisense
21	26734135	26734745	1	ENSG00000213885	RPL13AP7		pseudogene
18	28711419	28712457	1	ENSG00000263698			antisense
21	26758133	26804013	-1	ENSG00000185433	LINC00158	54072	lincRNA
18	28923331	29006951	-1	ENSG00000266729		101927718	antisense
21	26842421	26842513	-1	ENSG00000238314			snoRNA
21	26887785	26890650	-1	ENSG00000229962			lincRNA
13	50623109	50623197	-1	ENSG00000208006	MIR16-1	406950	miRNA
18	28925325	28925430	-1	ENSG00000207019	RNU6-167P		snRNA
13	50673467	50674004	1	ENSG00000214359	RPL18P10		pseudogene
21	26934221	26947480	1	ENSG00000234883	MIR155HG	406947	lincRNA
21	26934221	26947480	1	ENSG00000234883	MIR155HG	114614	lincRNA
18	28962280	28962393	1	ENSG00000207240			misc_RNA
18	29076608	29077158	-1	ENSG00000266521			lincRNA
13	50746225	50747317	1	ENSG00000232150	ST13P4	145165	pseudogene
21	26955082	26955638	-1	ENSG00000260583	LINC00515	282566	antisense
18	29122109	29136874	-1	ENSG00000264859			antisense
21	27015801	27016528	1	ENSG00000237731	RNGTTP1		pseudogene
13	50935546	50935899	-1	ENSG00000223676	RPL34P26		pseudogene
21	27064492	27064866	1	ENSG00000227054	FDX1P2		pseudogene
HG183_PATCH	62526397	62546003	1	ENSG00000263304	MILR1	284021	protein_coding
18	29249252	29249341	-1	ENSG00000252379	RNU6-1002P		snRNA
13	50937284	50937373	-1	ENSG00000221198			miRNA
21	27135249	27135644	-1	ENSG00000235514			pseudogene
13	51095069	51101585	-1	ENSG00000229323			lincRNA
18	29265618	29266786	1	ENSG00000259985			antisense
18	29298856	29299171	1	ENSG00000200472	RN7SKP44		misc_RNA
15	41056218	41059906	1	ENSG00000137880	GCHFR	2644	protein_coding
18	29304161	29306919	1	ENSG00000265158	LRRC37A7P		pseudogene
21	27306373	27315001	1	ENSG00000233783			processed_transcript
18	29306006	29306360	-1	ENSG00000263772			pseudogene
13	51381992	51423190	1	ENSG00000237152	DLEU7-AS1	100874074	antisense
21	27315359	27315460	-1	ENSG00000251972	RNU6-123P		snRNA
18	29424351	29425141	1	ENSG00000263924			antisense
13	51387124	51387242	-1	ENSG00000200711	RNA5SP28		rRNA
21	27530409	27548142	1	ENSG00000224541			antisense
18	29462583	29462865	1	ENSG00000270518			pseudogene
18	29464821	29465106	1	ENSG00000270879			pseudogene
21	27543189	27589700	1	ENSG00000273492			lincRNA
18	29517496	29517602	1	ENSG00000222320	RNU6-1050P		snRNA
13	51450822	51484848	-1	ENSG00000233672	RNASEH2B-AS1	100874255	antisense
18	29522538	29524119	1	ENSG00000263823			antisense
21	27563026	27563132	1	ENSG00000206802	RNU6-926P		snRNA
18	29542141	29543581	1	ENSG00000265273	PGDP1		pseudogene
21	27722099	27722953	-1	ENSG00000229025			lincRNA
18	29546923	29547508	1	ENSG00000266105			pseudogene
21	27750871	27844017	1	ENSG00000232692			antisense
18	29598792	29691742	1	ENSG00000263917			processed_transcript
18	29640868	29640952	-1	ENSG00000265063			miRNA
18	29655848	29656235	-1	ENSG00000214917			pseudogene
18	29671258	29672082	-1	ENSG00000265008			antisense
18	29674467	29674569	1	ENSG00000238982			snoRNA
HG183_PATCH	62555145	62574426	-1	ENSG00000262917	POLG2	11232	protein_coding
18	29702363	29704441	-1	ENSG00000263393			antisense
18	29756013	29756131	-1	ENSG00000199373	RNA5SP453		rRNA
18	29775989	29776929	-1	ENSG00000265279			pseudogene
18	29825909	29828995	-1	ENSG00000263904			sense_intronic
18	29843098	29843201	-1	ENSG00000222395			misc_RNA
18	29867400	29870303	1	ENSG00000264982			antisense
18	29991471	29993167	-1	ENSG00000215492	HNRNPA1P7		pseudogene
18	30091626	30094597	1	ENSG00000260389	WBP11P1	441818	pseudogene
15	41060067	41099675	-1	ENSG00000104129	DNAJC17	55192	protein_coding
18	30106105	30106185	1	ENSG00000221621			miRNA
18	13663346	13726662	-1	ENSG00000177150	FAM210A	125228	protein_coding
